season,teams,rounds,scoring_type,slots_qb,slots_rb,slots_wr,slots_te,slots_flex,slots_k,slots_def,slots_bn,drafts,picks
2025,8,15,ppr,1,2,2,1,3,0,1,5,1,120
2025,8,15,ppr,1,2,2,1,3,1,1,4,1,120
2025,8,15,std,1,2,2,1,1,1,1,6,1,120
2025,10,12,half_ppr,1,2,2,1,1,0,0,5,1,120
2025,10,12,ppr,1,2,2,1,1,0,0,5,1,120
2020,8,14,half_ppr,1,2,2,1,1,1,1,5,1,112
2020,8,14,ppr,1,2,3,1,1,0,0,6,1,112
2021,8,14,half_ppr,1,2,2,1,1,1,1,5,1,112
2021,8,14,ppr,1,2,2,1,0,0,0,6,1,112
2021,8,14,ppr,1,2,2,1,2,1,1,4,1,112
2021,8,14,ppr,1,2,2,1,3,0,0,5,1,112
2021,8,14,ppr,1,2,3,1,1,0,1,5,1,112
2022,8,14,half_ppr,1,2,2,1,1,1,0,5,1,112
2022,8,14,half_ppr,1,2,2,1,1,1,1,5,1,112
2022,8,14,ppr,1,2,2,1,0,0,0,6,1,112
2022,8,14,ppr,1,2,2,1,2,0,1,5,1,112
2022,8,14,ppr,1,2,3,1,1,0,1,5,1,112
2023,8,14,half_ppr,1,2,2,1,1,1,1,5,1,112
2023,8,14,ppr,1,2,2,1,2,0,1,5,1,112
2023,8,14,ppr,1,2,2,1,3,0,0,5,1,112
2024,8,14,half_ppr,1,2,2,1,2,0,1,5,1,112
2024,8,14,ppr,1,2,2,1,1,0,0,6,1,112
2024,8,14,ppr,1,2,2,1,2,0,0,6,1,112
2024,8,14,ppr,1,2,2,1,3,0,0,5,1,112
2024,8,14,ppr,1,2,3,1,3,0,0,4,1,112
2025,8,14,half_ppr,1,2,2,1,2,0,1,5,1,112
2025,8,14,ppr,1,2,2,1,2,1,0,5,1,112
2025,8,14,ppr,1,2,2,1,3,0,0,5,1,112
2025,8,14,std,1,2,2,1,1,1,1,5,1,112
2020,8,13,ppr,1,2,2,1,0,1,1,5,1,104
2020,8,13,ppr,1,2,2,1,1,0,1,5,1,104
2022,8,13,ppr,1,2,2,1,2,0,0,5,1,104
2023,8,13,ppr,1,2,2,1,2,0,0,0,1,104
2024,8,13,half_ppr,1,2,2,1,1,0,0,6,1,104
2024,8,13,half_ppr,1,2,2,1,3,0,1,5,1,104
2025,8,13,ppr,1,2,2,1,1,0,0,6,1,104
2025,8,13,ppr,1,2,2,1,1,0,1,5,1,104
2025,8,13,ppr,1,2,2,1,1,1,1,4,1,104
2020,8,12,ppr,1,2,2,1,1,1,1,3,1,96
2022,8,12,ppr,1,1,1,1,0,1,1,6,1,96
2022,8,12,ppr,1,2,2,1,0,0,1,5,1,96
2022,8,12,ppr,1,2,2,1,1,1,1,3,1,96
2024,8,12,ppr,1,1,1,1,3,0,0,5,1,96
